timeindex,DE-coal-st,DE-electricity-shortage,DE-gas-ccgt,DE-gas-ocgt,DE-lignite-st,DE-mixed-st,DE-oil-ocgt,DE-other-res,DE-hydro-ror,DE-solar-pv,DE-wind-offshore,DE-wind-onshore,DE-biomass-st,DE-cavern-acaes,DE-hydro-phs,DE-hydrogen-storage,DE-lithium-battery,DE-redox-battery,DE-hydro-reservoir,import,DE-electricity-load,DE-decentral_heat-hp,DE-flex-decentral_heat-hp,DE-electricity-excess
2050-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,26800.0,62273.969999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6515.245674786998,58426.76155246859,0.0,28364.9627727,0.0
2050-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,26800.0,66989.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13725.611227842703,55932.09599937243,0.0,28364.9627727,0.0
2050-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,26800.0,72960.36,0.0,0.0,0.0,0.0,0.0,-753.775952286,0.0,-21134.998701360004,53739.62257358999,0.0,28364.9627727,0.0
2050-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,26800.0,78083.115,0.0,0.0,0.0,0.0,-4714.0073389,-930.0,0.0,-22661.005771869997,52446.13911651074,0.0,28364.9627727,0.0
2050-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,26800.0,81663.78,0.0,-2009.48221902,-10090.1721393,0.0,-5921.42212369,0.0,0.0,-15832.011461798003,50478.72928345568,0.0,28364.9627727,0.0
2050-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,26800.0,83708.295,0.0,-3430.99,-12799.0,0.0,0.0,0.0,0.0,-23295.182873733,46851.15935348463,0.0,28364.9627727,0.0
2050-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,26800.0,85592.265,0.0,0.0,-5238.68908839,0.0,-15650.0,0.0,0.0,-20493.90133905,46877.71179981763,0.0,28364.9627727,0.0
2050-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,992.0,26800.0,85556.79000000001,0.0,0.0,-12799.0,0.0,-7144.58049381,-930.0,0.0,-20682.869967913004,47660.37676553812,0.0,28364.9627727,0.0
2050-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,10416.0,26800.0,85325.295,0.0,0.0,-5939.91622223,-4393.52770467,-15650.0,0.0,0.0,-21816.925589679995,50608.962710708045,0.0,28364.9627727,0.0
2050-01-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,24304.0,26800.0,80108.655,0.0,-3430.99,-12799.0,0.0,-10025.6338934,-930.0,0.0,-25833.023197712,54062.04513620506,0.0,28364.9627727,0.0
2050-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,35216.0,26800.0,76321.245,0.0,0.0,-5203.27397014,-10100.01,-15650.0,0.0,0.0,-25392.95329525,57859.04496182481,0.0,28364.9627727,0.0
2050-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,38192.0,26800.0,75469.18500000001,0.0,-3430.99,-12799.0,-2089.72681968,-15650.0,0.0,0.0,-23062.835137200003,59296.6702704261,0.0,28364.9627727,0.0
2050-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,31992.0,26800.0,71789.355,0.0,0.0,-6016.33233733,0.0,-15650.0,0.0,0.0,-26270.31898743,58512.740902499274,0.0,28364.9627727,0.0
2050-01-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,20088.0,26800.0,69217.005,0.0,0.0,-4989.68938687,0.0,0.0,0.0,0.0,-29105.34184547,57878.010994919816,0.0,28364.9627727,0.0
2050-01-01 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,5704.0,26800.0,66180.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16791.960637525004,57760.42158973079,0.0,28364.9627727,0.0
2050-01-01 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,26800.0,62447.715000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5347.459933908001,59768.29229338852,0.0,28364.9627727,0.0
2050-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,26800.0,56773.2,0.0,0.0,0.0,0.0,0.0,0.0,185.888063856,5359.3549078,64986.480198927224,0.0,28364.9627727,0.0
2050-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,26800.0,53310.345,0.0,0.0,0.0,0.0,0.0,0.0,620.0,8699.288295140002,65957.54109339141,0.0,27705.0922017,0.0
2050-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,26800.0,51870.06,0.0,0.0,0.0,0.0,0.0,0.0,620.0,8765.791146803,64918.202479785214,0.0,27370.648667,0.0
2050-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,26762.158269752003,49619.295000000006,0.0,0.0,0.0,0.0,0.0,0.0,620.0,7904.8288957059995,62633.42769294042,0.0,26505.8544725,0.0
2050-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,25896.631613384005,48606.195,0.0,0.0,0.0,0.0,0.0,0.0,557.748724623,7894.938054589002,61795.12903014126,0.0,25393.3843624,0.0
2050-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,24877.889901056,46775.19,0.0,0.0,0.0,0.0,0.0,0.0,620.0,7998.697161757002,62543.655136290734,0.0,21961.1219265,0.0
2050-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,24896.36091612,44020.68000000001,0.0,0.0,0.0,0.0,0.0,0.0,620.0,9370.829595382995,59388.97163148844,0.0,23751.89888,0.0
2050-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,25917.357048736,42001.575000000004,0.0,0.0,0.0,0.0,0.0,0.0,307.031172386,11475.212117781004,55569.212566154696,0.0,28364.9627727,0.0
2050-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,26570.237321296005,41764.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8532.942673180005,52735.68722176113,0.0,28364.9627727,0.0
2050-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,26479.241535544003,40511.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8335.642169465005,51194.380932240485,0.0,28364.9627727,0.0
2050-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,26436.767853560003,40244.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7660.8859348281985,50210.676015712954,0.0,28364.9627727,0.0
2050-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,26247.618838216003,38765.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8945.2116795525,49826.29774498755,0.0,28364.9627727,0.0
2050-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,26189.187185744002,37428.435000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9059.798896926804,48545.45830997163,0.0,28364.9627727,0.0
2050-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,26098.723548296006,37109.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7010.879645352303,46087.46042085914,0.0,28364.9627727,0.0
2050-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,25566.583002896004,36681.810000000005,0.0,0.0,0.0,0.0,0.0,0.0,620.0,8989.695450035004,47726.12568026746,0.0,28364.9627727,0.0
2050-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,992.0,24980.082733776006,35401.08,0.0,0.0,0.0,0.0,0.0,0.0,620.0,12733.465070334998,50858.04994535576,0.0,28101.5778588,0.0
2050-01-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,12896.000000000002,24454.582974312005,31815.629999999997,0.0,0.0,0.0,0.0,0.0,0.0,620.0,8821.356327604,55689.33077575638,0.0,27151.2385262,0.0
2050-01-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,29016.0,24242.210660704004,26463.36,0.0,0.0,0.0,0.0,0.0,0.0,620.0,1221.9418767999887,59425.63929547212,0.0,26370.873242,0.0
2050-01-02 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,43152.0,24332.512707016,24211.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4202.101570511004,63361.723363788566,0.0,28364.9627727,0.0
2050-01-02 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,48608.0,24349.458155664,23854.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9071.593588905445,63608.28179402362,0.0,28364.9627727,0.0
2050-01-02 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,43400.0,24164.807738472,24999.975000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7367.251008688276,61065.568957086776,0.0,28364.9627727,0.0
2050-01-02 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,27775.999999999996,23875.392136656003,26461.545000000002,0.0,0.0,0.0,0.0,0.0,0.0,620.0,1188.8037816133,59366.21239177445,0.0,24788.5285265,0.0
2050-01-02 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,8680.0,23587.790020624,30383.1,0.0,0.0,0.0,0.0,0.0,0.0,620.0,15548.543607207004,58995.742545318695,0.0,25256.6910825,0.0
2050-01-02 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,23220.223231464002,35801.865,0.0,0.0,0.0,0.0,0.0,0.0,620.0,22579.035393251004,61422.13037927285,0.0,26231.9932455,0.0
2050-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,23158.342083992,38071.44,0.0,0.0,0.0,0.0,0.0,0.0,620.0,27391.25723296,67558.27428660973,0.0,27115.7650303,0.0
2050-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,22891.452878064003,36479.685,0.0,0.0,0.0,0.0,0.0,0.0,620.0,30550.963484403,68792.33083999131,0.0,27182.7705225,0.0
2050-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,22140.789932008003,34483.020000000004,0.0,0.0,0.0,0.0,0.0,0.0,620.0,31399.151321131,67225.736506344,0.0,26850.2247468,0.0
2050-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,21108.405380056003,32290.500000000004,0.0,0.0,0.0,0.0,0.0,0.0,620.0,30770.081859635,64135.53751406472,0.0,26086.4497256,0.0
2050-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,20044.674618144003,30844.274999999998,0.0,0.0,0.0,0.0,0.0,0.0,620.0,30478.705765162995,63570.34972783361,0.0,23850.3056555,0.0
2050-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,19533.735637432004,29378.91,0.0,0.0,0.0,0.0,0.0,0.0,620.0,29248.594293484,64737.39296427951,0.0,19476.8469666,0.0
2050-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,19883.865475055998,27789.135000000002,0.0,0.0,0.0,0.0,0.0,0.0,620.0,24877.489128073998,62264.22224869102,0.0,16339.2673544,0.0
2050-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,18955.589261704,26743.53,0.0,0.0,0.0,0.0,0.0,0.0,620.0,22832.794657984,58507.683293673945,0.0,16077.230626,0.0
2050-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,16783.907197056003,25474.845,0.0,0.0,0.0,0.0,0.0,0.0,620.0,24131.092257777,55929.56719495976,0.0,16513.2772599,0.0
2050-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,14046.669693088,24316.215,0.0,0.0,0.0,0.0,0.0,0.0,620.0,27003.959685461996,54509.64351724714,0.0,16910.2008613,0.0
2050-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,11975.16423016,23772.705,0.0,0.0,0.0,0.0,0.0,0.0,620.0,30356.534664841998,54089.86198474439,0.0,18067.5419103,0.0
2050-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,11005.738067760003,23424.225000000002,0.0,0.0,0.0,0.0,0.0,0.0,620.0,35492.818269818,55465.53158523534,0.0,20510.2497523,0.0
2050-01-03 04:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,11614.560368832002,23351.295000000002,0.0,0.0,0.0,0.0,0.0,0.0,620.0,37305.386876729004,58550.67296868928,0.0,27066.5692769,0.0
2050-01-03 05:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,11402.754920784,22948.035,0.0,0.0,0.0,0.0,0.0,0.0,620.0,45854.428599475,65186.255747527925,0.0,28364.9627727,0.0
2050-01-03 06:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,10810.58152904,22106.04,0.0,3430.99,0.0,0.0,0.0,797.831964214,620.0,47331.073922577,74020.63396318068,0.0,23801.8834527,0.0
2050-01-03 07:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,992.0,9799.145378256,20750.729999999996,0.0,75.418911229,0.0,10100.01,6091.78533446,0.0,620.0,46353.864852039995,79143.99170324436,0.0,28364.9627727,0.0
2050-01-03 08:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,14136.0,8458.154937088,18025.59,0.0,0.0,0.0,2362.5774237,0.0,930.0,620.0,46663.45254254,81518.53904673884,0.0,22403.2358567,0.0
2050-01-03 09:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,31248.0,6714.160079088,12261.810000000001,0.0,0.0,0.0,0.0,0.0,0.0,620.0,44286.41245269,83654.11437323625,0.0,24202.2681585,0.0
2050-01-03 10:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,44640.0,6204.671863312001,7690.9800000000005,0.0,0.0,0.0,0.0,0.0,0.0,620.0,40023.511538128005,84714.94782435014,0.0,27190.2155771,0.0
2050-01-03 11:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,50592.0,6913.039446544,7101.765,0.0,0.0,0.0,0.0,-86.349667477,0.0,620.0,33750.488408434,85041.1635935842,0.0,26575.7795939,0.0
2050-01-03 12:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,43648.00000000001,7643.622714504,7969.5,0.0,0.0,0.0,0.0,0.0,0.0,620.0,37577.503489953,83915.84562994732,0.0,26268.7805745,0.0
2050-01-03 13:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,27528.0,7149.56418976,10107.9,0.0,1407.58085142,0.0,0.0,0.0,0.0,620.0,49482.17874813,82603.39613977305,0.0,26417.8276495,0.0
2050-01-03 14:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,8680.0,7381.218406568,14059.155,0.0,0.0,0.0,0.0,15650.0,0.0,620.0,49384.54504777,81849.81242479823,0.0,26651.1060295,0.0
2050-01-03 15:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,8164.0662809119995,17680.905,0.0,0.0,12799.0,0.0,0.0,0.0,620.0,52138.30692124,82961.22196416545,0.0,21167.056238,0.0
2050-01-03 16:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,8416.35826116,18670.08,0.0,0.0,12799.0,0.0,15650.0,0.0,620.0,45114.389822770005,87381.57207750766,0.0,26614.2560064,0.0
2050-01-03 17:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,7944.307171208,18590.22,0.0,3430.99,12799.0,0.0,15650.0,0.0,620.0,42137.076653000004,87035.12587297226,0.0,26862.4679512,0.0
2050-01-03 18:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,7724.400256824002,18188.94,0.0,0.0,12799.0,6361.88907525,15650.0,930.0,620.0,37964.91188552,84864.14728469751,0.0,28100.9939329,0.0
2050-01-03 19:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,9381.776605232,18220.125,0.0,0.0,8596.08967956,0.0,15650.0,0.0,620.0,42863.856165354,81159.4488201401,0.0,26898.39863,0.0
2050-01-03 20:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,12526.908891944002,18779.31,0.0,0.0,734.868039972,0.0,13308.8487014,0.0,620.0,43932.23094834,78121.09031832051,0.0,24507.0762634,0.0
2050-01-03 21:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,17580.27464496,19439.64,0.0,0.0,5978.59713869,0.0,0.0,0.0,620.0,40757.419761490004,77018.5315943976,0.0,20083.3999507,0.0
2050-01-03 22:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,21833.630026071998,20611.47,0.0,0.0,0.0,0.0,0.0,0.0,620.0,32562.144839231998,71537.34802994152,0.0,16815.8968354,0.0
2050-01-03 23:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,22867.332277744,21352.815,0.0,0.0,0.0,0.0,0.0,0.0,620.0,27579.696453114,68013.45908088982,0.0,17132.38465,0.0
2050-01-04 00:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,23339.683998304004,21468.81,0.0,0.0,0.0,0.0,0.0,0.0,620.0,24529.374952228998,65134.415257068256,0.0,17549.4536935,0.0
2050-01-04 01:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,24183.374955352003,21462.87,0.0,0.0,0.0,0.0,0.0,0.0,620.0,22268.342914368,63314.94048215423,0.0,17945.6473876,0.0
2050-01-04 02:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,25058.526426504002,21697.83,0.0,0.0,0.0,0.0,-3975.89188485,0.0,620.0,25542.745169878,62563.88557159207,0.0,19105.3241399,0.0
2050-01-04 03:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,25931.424624408002,21339.12,0.0,0.0,0.0,0.0,-1412.01910483,0.0,620.0,25469.103472052004,63244.133958599545,0.0,21429.495033,0.0
2050-01-04 04:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,26295.813587488003,21047.895,0.0,0.0,0.0,0.0,0.0,0.0,620.0,32651.045165821,65143.26607251259,0.0,28197.4876808,0.0
2050-01-04 05:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,26493.060913736,21250.845000000005,0.0,0.0,0.0,0.0,0.0,0.0,620.0,37867.89644082,70592.83958181033,0.0,28364.9627727,0.0
2050-01-04 06:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,26526.792434112,21819.6,0.0,0.0,0.0,0.0,0.0,0.0,620.0,44913.778866552995,78241.2085279222,0.0,28364.9627727,0.0
2050-01-04 07:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,992.0,26512.602727624002,23190.585000000003,0.0,266.736790666,0.0,0.0,4956.87811051,0.0,620.0,41274.92393576,82174.76379182597,0.0,28364.9627727,0.0
2050-01-04 08:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,14136.0,26800.0,22341.989999999998,0.0,0.0,0.0,0.0,0.0,0.0,620.0,36406.60891104,84665.63613830312,0.0,28364.9627727,0.0
2050-01-04 09:00:00,0.0,0.0,6979.03560901,0.0,0.0,0.0,0.0,1200.0,4233.0,34224.0,26800.0,17060.01,0.0,0.0,0.0,0.0,0.0,0.0,620.0,22755.380769245996,85506.46360551496,0.0,28364.9627727,0.0
2050-01-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,52080.0,26800.0,13847.955,0.0,0.0,0.0,0.0,-4402.17594557,0.0,620.0,20268.990278513,86282.80656020378,0.0,28364.9627727,0.0
2050-01-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,59520.0,26800.0,12870.824999999999,0.0,0.0,0.0,0.0,-14168.7081652,0.0,620.0,23152.099070471995,86434.5348249638,0.0,27792.6810803,0.0
2050-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,54311.99999999999,26800.0,14002.230000000001,0.0,0.0,0.0,0.0,-9124.37749271,0.0,620.0,20508.100361329998,85167.60381421755,0.0,27383.3490544,0.0
2050-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,36704.00000000001,26800.0,17267.085000000003,0.0,0.0,0.0,0.0,0.0,0.0,620.0,24345.23115978,83522.61654377756,0.0,27646.699616,0.0
2050-01-04 14:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,13144.0,26800.0,23352.449999999997,0.0,0.0,0.0,0.0,0.0,0.0,620.0,34331.288681971,82901.79506046778,0.0,28071.9436215,0.0
2050-01-04 15:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,248.0,26800.0,30942.780000000002,0.0,0.0,0.0,0.0,9602.06835762,0.0,620.0,31377.36330684,83951.24889172465,0.0,28364.9627727,0.0
2050-01-04 16:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,26800.0,35679.765,0.0,0.0,0.0,0.0,12991.1767154,0.0,620.0,28152.270068333004,88604.24901103224,0.0,28364.9627727,0.0
2050-01-04 17:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,26800.0,38613.135,0.0,0.0,0.0,0.0,2886.39560215,0.0,620.0,35189.654547742,88470.22237716088,0.0,28364.9627727,0.0
2050-01-04 18:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,26800.0,39107.97,0.0,0.0,0.0,0.0,0.0,0.0,620.0,35522.768357976,86411.77558524981,0.0,28364.9627727,0.0
2050-01-04 19:00:00,0.0,0.0,7293.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,26800.0,38176.049999999996,0.0,0.0,0.0,0.0,0.0,0.0,620.0,31979.522438906,82134.3029212233,0.0,28167.2695177,0.0
2050-01-04 20:00:00,0.0,0.0,565.987949042,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,26800.0,38872.185,0.0,0.0,0.0,0.0,0.0,0.0,620.0,32327.553511468002,79070.65637527702,0.0,25548.0700853,0.0
2050-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,26800.0,39665.34,0.0,0.0,0.0,0.0,0.0,0.0,620.0,26666.438916341,78083.15825213048,0.0,21101.6206642,0.0
2050-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,26800.0,39736.455,0.0,0.0,0.0,0.0,0.0,0.0,620.0,18395.661265368995,73181.07089817518,0.0,17804.0453672,0.0
2050-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,26759.153383536002,40489.185,0.0,0.0,0.0,0.0,0.0,0.0,620.0,14821.481722464,69250.04443868407,0.0,18872.7756673,0.0
2050-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,26699.306412344,40509.48,0.0,0.0,0.0,0.0,0.0,0.0,620.0,12487.591963227998,66578.3625767012,0.0,19171.0157989,0.0
2050-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,26677.977431880005,40508.16,0.0,0.0,0.0,0.0,0.0,0.0,620.0,11153.685839794001,64818.31470548486,0.0,19574.5085662,0.0
2050-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,26753.700417016003,40882.545,0.0,0.0,0.0,0.0,-153.360437959,0.0,620.0,11227.248800656998,64012.890500050366,0.0,20750.2432797,0.0
2050-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,26800.0,41403.615000000005,0.0,0.0,0.0,0.0,-3205.5208457,0.0,620.0,16269.201387836001,64404.85518401377,0.0,22915.4403581,0.0
2050-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,26800.0,41920.725,0.0,0.0,0.0,0.0,0.0,0.0,620.0,20521.104162798998,66929.86639006194,0.0,28364.9627727,0.0
2050-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,26800.0,41885.25,0.0,0.0,0.0,0.0,0.0,0.0,620.0,26035.233922876,72408.52115010537,0.0,28364.9627727,0.0
2050-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,0.0,26800.0,42074.835,0.0,0.0,0.0,0.0,1910.65329321,0.0,620.0,31644.055881661,80117.58140212123,0.0,28364.9627727,0.0
2050-01-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,3720.0,26800.0,42577.59,0.0,0.0,0.0,0.0,1179.51748776,0.0,620.0,31219.876439663003,83185.0211546865,0.0,28364.9627727,0.0
2050-01-05 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,32488.0,26800.0,40061.505000000005,0.0,0.0,0.0,0.0,0.0,0.0,620.0,7338.545805793998,84376.08803305274,0.0,28364.9627727,0.0
2050-01-05 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,63240.0,26800.0,30077.355,0.0,0.0,0.0,0.0,-6361.70614237,0.0,620.0,-6004.23579631,85439.45028857928,0.0,28364.9627727,0.0
2050-01-05 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4233.0,85808.00000000001,26442.8958826,21517.65,0.0,0.0,0.0,0.0,-15650.0,0.0,620.0,-9415.037959906003,86391.54514994848,0.0,28364.9627727,0.0
