timeindex,DE-coal-st,DE-electricity-shortage,DE-gas-ccgt,DE-gas-ocgt,DE-mixed-st,DE-oil-ocgt,DE-hydro-ror,DE-solar-pv,DE-wind-offshore,DE-wind-onshore,DE-biomass-st,DE-cavern-acaes,DE-hydro-phs,DE-hydrogen-storage,DE-lithium-battery,DE-hydro-reservoir,import,DE-electricity-load,DE-decentral_heat-hp,DE-flex-decentral_heat-hp,DE-electricity-excess
2040-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,27040.0,30778.437899999997,6631.0,0.0,0.0,0.0,0.0,0.0,60.21255399999973,57283.00765584604,0.0,11555.6427981,0.0
2040-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,27040.0,33109.136900000005,6631.0,0.0,0.0,0.0,0.0,0.0,2553.4308883100002,54837.17731749238,0.0,18825.3904708,0.0
2040-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,27040.0,36060.1052,6631.0,0.0,0.0,0.0,0.0,0.0,-1896.5390143600016,52687.62343674973,0.0,19475.9427489,0.0
2040-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,27040.0,38591.98805,6631.0,-2264.4534,-178.058710023,0.0,0.0,0.0,-3254.072164950001,51419.46102613859,0.0,19475.9427489,0.0
2040-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,27040.0,40361.7046,6631.0,0.0,-4175.43053191,0.0,-4834.82683221,0.0,-384.93956145000084,49490.564925541374,0.0,19475.9427489,0.0
2040-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,27040.0,41372.19065,6631.0,-2264.4534,-2105.42561194,0.0,-10329.0,0.0,736.6388945919989,45934.00778375899,0.0,19475.9427489,0.0
2040-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,27040.0,42303.32855,6631.0,0.0,-10244.0,0.0,-1369.27319295,0.0,-3254.072164950001,45960.040443214355,0.0,19475.9427489,0.0
2040-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,564.0,27040.0,42285.795300000005,6631.0,0.0,-5471.07959778,0.0,-10329.0,0.0,1153.6111185890022,46727.384071922366,0.0,19475.9427489,0.0
2040-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,5922.0,27040.0,42171.38065,6631.0,0.0,-10244.0,0.0,-8449.57042249,0.0,1694.3814433000007,49618.24892191767,0.0,19475.9427489,0.0
2040-01-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,13818.0,27040.0,39593.095850000005,6631.0,0.0,-5348.3466346,0.0,-10329.0,0.0,-3254.072164950001,53003.73430156483,0.0,19475.9427489,0.0
2040-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,20022.0,27040.0,37721.19715,6631.0,0.0,-10244.0,0.0,-10329.0,0.0,1032.1502025730024,56726.404603681425,0.0,19475.9427489,0.0
2040-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,21714.0,27040.0,37300.07295000001,6631.0,-2264.4534,-7911.34686267,0.0,-10329.0,0.0,1102.5572271870024,58135.88716562167,0.0,19475.9427489,0.0
2040-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,18189.0,27040.0,35481.34485,6631.0,0.0,-10244.0,0.0,-5068.74985398,0.0,485.65163933000076,57367.3038864634,0.0,19475.9427489,0.0
2040-01-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,11421.0,27040.0,34209.98035,6631.0,-1326.25826455,-4806.82594203,0.0,0.0,0.0,-1276.9540340940002,56744.99936043525,0.0,19475.9427489,0.0
2040-01-01 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,3243.0,27040.0,32709.134149999998,6631.0,0.0,0.0,0.0,0.0,0.0,2153.5204674529014,56629.711868561506,0.0,19475.9427489,0.0
2040-01-01 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,27040.0,30864.31005,6631.0,0.0,0.0,0.0,285.766605338,0.0,7942.1292227793,58598.276783566886,0.0,18493.9290945,0.0
2040-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,27040.0,28059.724,6631.0,0.0,0.0,0.0,10329.0,0.0,6315.475890686599,63714.31419177041,0.0,18989.8856989,0.0
2040-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,27040.0,26348.23415,6631.0,0.0,0.0,0.0,10329.0,0.0,9011.994190861002,64666.36573756646,0.0,19022.8626033,0.0
2040-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,27040.0,25636.384199999997,6631.0,0.0,0.0,0.0,10329.0,0.0,8475.2159451591,63647.373067456625,0.0,18793.2270777,0.0
2040-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,27001.8193885856,24523.96065,6631.0,0.0,0.0,0.0,8636.57021541,0.0,8484.416781326998,61407.32470384534,0.0,18199.4423315,0.0
2040-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,26128.541747235202,24023.24365,6631.0,0.0,0.0,0.0,1829.99136058,0.0,14224.42716965,60585.43645532609,0.0,16580.7674721,0.0
2040-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,25100.676974796803,23118.283300000003,6631.0,0.0,0.0,0.0,3374.2622,0.0,12442.7820255816,61319.309521877214,0.0,13676.6949785,0.0
2040-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,25119.313401936,21756.887600000002,6631.0,0.0,0.0,0.0,502.564082648,0.0,11376.108504798498,58226.3816484903,0.0,11488.4919409,0.0
2040-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,26149.4527835008,20758.960250000004,6631.0,0.0,0.0,0.0,0.0,0.0,14540.295033682298,54481.39763826912,0.0,17927.3104289,0.0
2040-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,26808.179745068803,20641.7729,6631.0,0.0,0.0,0.0,0.0,0.0,12769.331083070001,51703.34097924704,0.0,19475.9427489,0.0
2040-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,26716.369071683202,20022.4822,6631.0,0.0,0.0,0.0,0.0,0.0,11969.298557599997,50192.20708038586,0.0,19475.9427489,0.0
2040-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,26673.515028368,19890.77895,6631.0,0.0,0.0,0.0,-1314.34883748,0.0,12493.756638094,49227.759030087254,0.0,19475.9427489,0.0
2040-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,26482.672141244802,19159.5201,6631.0,0.0,0.0,0.0,-2364.81608358,0.0,14089.471884441,48850.90529320965,0.0,19475.9427489,0.0
2040-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,26423.7172202432,18498.72045,6631.0,0.0,0.0,0.0,-2829.29627114,0.0,14017.940736899998,47595.13938710106,0.0,19475.9427489,0.0
2040-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,26332.443460668805,18341.2474,6631.0,0.0,0.0,0.0,-5696.05584252,0.0,14723.566642549999,45185.258911804805,0.0,19475.9427489,0.0
2040-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,25795.537477548805,18129.706700000002,6631.0,0.0,0.0,0.0,-1737.79556432,0.0,13120.340031002,46791.84589533564,0.0,19475.9427489,0.0
2040-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,564.0,25203.784967212807,17496.7156,6631.0,0.0,0.0,0.0,0.0,0.0,14933.056966847998,49862.46006061796,0.0,19295.0974734,0.0
2040-01-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,7332.000000000001,24673.579239753602,15724.6341,6631.0,0.0,0.0,0.0,0.0,0.0,15384.89384018,54599.16443104337,0.0,19475.9427489,0.0
2040-01-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,16497.0,24459.305084531203,13079.3152,6631.0,0.0,0.0,0.0,-5070.84074731,0.0,17813.49472322,58262.33151154771,0.0,19475.9427489,0.0
2040-01-02 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,24534.0,24550.4158058848,11966.23925,6631.0,0.0,0.0,0.0,-8842.82164669,0.0,18429.47270289,62121.36336319238,0.0,19475.9427489,0.0
2040-01-02 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,27636.0,24567.5130048192,11789.8466,6631.0,0.0,0.0,0.0,-10329.0,0.0,17214.67834506,62363.09520099216,0.0,19475.9427489,0.0
2040-01-02 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,24675.0,24381.209001801602,12356.048250000002,6631.0,0.0,0.0,0.0,-10329.0,0.0,17302.84364263,59870.158145528796,0.0,19475.9427489,0.0
2040-01-02 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,15791.999999999998,24089.201618476804,13078.418150000001,6631.0,0.0,0.0,0.0,-3029.70236737,0.0,16790.0932881686,58204.067940385714,0.0,19475.9427489,0.0
2040-01-02 14:00:00,0.0,0.0,5174.09245259,0.0,0.0,0.0,4329.0,4935.000000000001,23799.023961107203,15016.617,6631.0,0.0,0.0,0.0,0.0,620.0,14677.859061276002,57840.850358460906,0.0,17341.7421165,0.0
2040-01-02 15:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,23428.165529059203,17694.80055,6631.0,0.0,0.0,0.0,0.0,620.0,8440.246239308,60219.73957250079,0.0,18011.4038129,0.0
2040-01-02 16:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,23365.730222057602,18816.5208,6631.0,0.0,0.0,0.0,0.0,620.0,14003.800065369998,66235.76320758964,0.0,18618.2189469,0.0
2040-01-02 17:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,23096.450963539206,18029.807950000002,6631.0,0.0,0.0,0.0,0.0,620.0,16315.698305459999,67445.66204703879,0.0,18664.226239,0.0
2040-01-02 18:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,22339.065662742403,17042.971400000002,6631.0,0.0,0.0,0.0,0.0,620.0,16295.660761579002,65909.7351391725,0.0,18435.8937522,0.0
2040-01-02 19:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,21297.4358759968,15959.335000000001,6631.0,0.0,0.0,0.0,0.0,620.0,14866.798257989998,62880.029438748614,0.0,17911.4707623,0.0
2040-01-02 20:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,20224.179166963204,15244.54925,6631.0,0.0,0.0,0.0,0.0,620.0,14565.336354233998,62325.9056874845,0.0,16376.0901508,0.0
2040-01-02 21:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,19708.664613289602,14520.303699999999,6631.0,0.0,0.0,0.0,0.0,620.0,13946.39085049,63470.103053070125,0.0,13373.1871778,0.0
2040-01-02 22:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,20061.929941996797,13734.56945,6631.0,0.0,0.0,0.0,0.0,620.0,9799.779461612,61045.3467723708,0.0,11218.8631483,0.0
2040-01-02 23:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,19125.340807331202,13217.7871,6631.0,0.0,0.0,0.0,0.0,620.0,7390.229873916,57362.34528466238,0.0,11038.9435636,0.0
2040-01-03 00:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,16934.2108435968,12590.74915,6631.0,0.0,0.0,0.0,0.0,620.0,7980.14873649,54834.698016591865,0.0,11338.3417806,0.0
2040-01-03 01:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,14172.460764966401,12018.10505,6631.0,0.0,0.0,0.0,0.0,620.0,10194.95103089,53442.570560955195,0.0,11610.877352,0.0
2040-01-03 02:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,12082.404506848,11749.479350000001,6631.0,0.0,0.0,0.0,0.0,620.0,12936.722224541001,53031.00661147044,0.0,12405.530537,0.0
2040-01-03 03:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,11104.296916128003,11577.24575,6631.0,0.0,0.0,0.0,0.0,620.0,17113.0144755888,54379.74630134818,0.0,14082.7419074,0.0
2040-01-03 04:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,11718.571357209601,11541.20065,6631.0,0.0,0.0,0.0,0.0,620.0,24061.230498206998,57404.493399971056,0.0,18584.4401725,0.0
2040-01-03 05:00:00,7079.31,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,11504.8691439552,11341.892450000001,6631.0,0.0,0.0,0.0,0.0,620.0,24792.119050788,63910.178962910744,0.0,19475.9427489,0.0
2040-01-03 06:00:00,7079.31,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,10907.392706912,10925.742800000002,6631.0,1154.82612519,0.0,0.0,0.0,620.0,25115.319261071,72571.61665884436,0.0,11278.9053014,0.0
2040-01-03 07:00:00,7079.31,0.0,17087.9310671,0.0,0.0,0.0,4329.0,564.0,9886.8989189568,10255.891099999999,6631.0,0.0,10244.0,0.0,5797.22233441,620.0,24575.369611756,77594.68028327874,0.0,19475.9427489,0.0
2040-01-03 08:00:00,7079.31,0.0,17087.9310671,0.0,0.0,0.0,4329.0,8037.0,8533.899608166399,8909.0113,6631.0,0.0,0.0,0.0,7569.8542692,620.0,24640.3882542,79922.74382885813,0.0,13514.6506698,0.0
2040-01-03 09:00:00,7079.31,0.0,17087.9310671,0.0,0.0,0.0,4329.0,17766.0,6774.2868857664,6060.3067,6631.0,0.0,2009.38541821,0.0,0.0,620.0,28364.582769209996,82016.5134393393,0.0,14705.2894009,0.0
2040-01-03 10:00:00,7079.31,0.0,17087.9310671,0.0,0.0,0.0,4329.0,25380.0,6260.236088953601,3801.2086,6631.0,0.0,0.0,0.0,0.0,620.0,26817.208919909997,83056.58016710349,0.0,14949.3145088,0.0
2040-01-03 11:00:00,7079.31,0.0,17087.9310671,0.0,0.0,0.0,4329.0,28763.999999999996,6974.947262483201,3509.99355,6631.0,0.0,0.0,0.0,0.0,620.0,26627.68240237,83376.40998326935,0.0,18247.4542986,0.0
2040-01-03 12:00:00,7079.31,0.0,17087.9310671,0.0,0.0,0.0,4329.0,24816.000000000004,7712.0730671712,3938.8650000000002,6631.0,0.0,0.0,0.0,0.0,620.0,28095.60466672,82273.12108254214,0.0,18036.6627184,0.0
2040-01-03 13:00:00,7079.31,0.0,17087.9310671,0.0,0.0,0.0,4329.0,15651.0,7213.590137728,4995.753000000001,6631.0,0.0,0.0,0.0,6853.03153487,620.0,28664.749554619997,80986.36391517716,0.0,18139.0013791,0.0
2040-01-03 14:00:00,7079.31,0.0,17087.9310671,0.0,0.0,0.0,4329.0,4935.000000000001,7447.3188699104,6948.6308500000005,6631.0,0.0,10244.0,0.0,0.0,620.0,26060.307922910997,80247.53224682502,0.0,11134.966463,0.0
2040-01-03 15:00:00,7079.31,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,8237.1773222336,8738.65335,6631.0,0.0,0.0,0.0,10329.0,620.0,28157.12053863,81337.1849925994,0.0,9872.00728532,0.0
2040-01-03 16:00:00,7079.31,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,8491.728633648001,9227.5456,6631.0,0.0,0.0,0.0,10329.0,620.0,26585.152472010002,85671.00296669186,0.0,4709.66480602,0.0
2040-01-03 17:00:00,7079.31,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,8015.4502205024,9188.0754,6631.0,0.0,10244.0,0.0,10329.0,620.0,28320.47893758,85331.3387433219,0.0,16512.9068818,0.0
2040-01-03 18:00:00,7079.31,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,7793.573990467202,8989.7458,6631.0,0.0,10244.0,0.0,10329.0,620.0,26604.57753954,83202.8589202336,0.0,16505.2794768,0.0
2040-01-03 19:00:00,7079.31,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,9465.7925151296,9005.15875,6631.0,2264.4534,10244.0,0.0,0.0,620.0,25680.281743703,79570.68310098564,0.0,12836.2443749,0.0
2040-01-03 20:00:00,7079.31,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,12639.0901656032,9281.5317,6631.0,2264.4534,0.0,0.0,1624.05882846,620.0,31862.46970844,76591.80306902222,0.0,16827.0418005,0.0
2040-01-03 21:00:00,7079.31,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,17737.709940288,9607.8948,6631.0,0.0,0.0,0.0,0.0,620.0,25990.030660793997,75510.8278763996,0.0,13572.0485917,0.0
2040-01-03 22:00:00,420.686719041,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,22029.1550710816,10187.0629,6631.0,0.0,0.0,0.0,0.0,620.0,20378.233765597,70136.94317454299,0.0,11546.1263482,0.0
2040-01-03 23:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,23072.114357843202,10553.46705,6631.0,0.0,0.0,0.0,0.0,620.0,16151.95801712,66682.03736968154,0.0,11763.4331223,0.0
2040-01-04 00:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,23548.696093811202,10610.7967,6631.0,0.0,0.0,0.0,0.0,620.0,18194.64619923,63859.35329445028,0.0,17162.7167656,0.0
2040-01-04 01:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,24399.942492265604,10607.8609,6631.0,0.0,0.0,0.0,0.0,620.0,17483.88127324,62075.49629653293,0.0,19084.119436,0.0
2040-01-04 02:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,25282.9311407712,10723.9881,6631.0,0.0,0.0,0.0,-1369.67997305,620.0,16711.951871369998,61339.1439290813,0.0,18677.9782771,0.0
2040-01-04 03:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,26163.646337462404,10546.6984,6631.0,0.0,0.0,0.0,-3210.22625647,620.0,19313.96907217,62006.075871318644,0.0,19475.9427489,0.0
2040-01-04 04:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,26531.298485286403,10402.76265,6631.0,0.0,0.0,0.0,-1307.1654216,620.0,18934.1551153,63868.030847602065,0.0,19360.9510484,0.0
2040-01-04 05:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,26730.312205500803,10503.069150000001,6631.0,0.0,0.0,0.0,0.0,620.0,22785.554614539,69210.9242882023,0.0,19475.9427489,0.0
2040-01-04 06:00:00,7079.31,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,26764.3457991936,10784.172,6631.0,0.0,0.0,0.0,1849.55316245,620.0,21040.200581987,76709.56986179647,0.0,19475.9427489,0.0
2040-01-04 07:00:00,7079.31,0.0,17087.9310671,0.0,0.0,0.0,4329.0,564.0,26750.029020707203,11461.77095,6631.0,0.0,0.0,0.0,3360.5052488,620.0,22158.51887487,80566.12241254063,0.0,19475.9427489,0.0
2040-01-04 08:00:00,4663.1021735,0.0,17087.9310671,0.0,0.0,0.0,4329.0,8037.0,27040.0,11042.3593,6631.0,0.0,0.0,0.0,0.0,620.0,23033.784007873997,83008.23379954352,0.0,19475.9427489,0.0
2040-01-04 09:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,19458.0,27040.0,8431.7807,6631.0,0.0,0.0,0.0,0.0,620.0,19710.8323308,83832.60134896328,0.0,19475.9427489,0.0
2040-01-04 10:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,29610.0,27040.0,6844.24685,6631.0,0.0,0.0,0.0,-7802.60477399,620.0,19710.116331248,84593.74672542003,0.0,19475.9427489,0.0
2040-01-04 11:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,33840.0,27040.0,6361.307749999999,6631.0,0.0,0.0,0.0,-10329.0,620.0,18638.208711287,84742.50477945064,0.0,19475.9427489,0.0
2040-01-04 12:00:00,0.0,0.0,16823.3084721,0.0,0.0,0.0,4329.0,30878.999999999996,27040.0,6920.4961,6631.0,0.0,0.0,0.0,-10329.0,620.0,20062.5132050787,83500.37502829486,0.0,19475.9427489,0.0
2040-01-04 13:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,20868.000000000004,27040.0,8534.12595,6631.0,0.0,0.0,0.0,-3312.55800386,620.0,19566.033528208,81887.58979251275,0.0,19475.9427489,0.0
2040-01-04 14:00:00,5814.79966704,0.0,17087.9310671,0.0,0.0,0.0,4329.0,7473.0,27040.0,11541.771499999999,6631.0,0.0,0.0,0.0,0.0,620.0,20016.169209146,81278.92142143742,0.0,19274.7500218,0.0
2040-01-04 15:00:00,6672.02990461,0.0,17087.9310671,0.0,0.0,0.0,4329.0,141.0,27040.0,15293.2346,6631.0,0.0,0.0,0.0,4150.263784,620.0,19819.314688381,82307.83129514928,0.0,19475.9427489,0.0
2040-01-04 16:00:00,2858.30970964,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,27040.0,17634.45355,6631.0,0.0,0.0,0.0,10329.0,620.0,19815.993374289,86869.7449520887,0.0,19475.9427489,0.0
2040-01-04 17:00:00,7079.31,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,27040.0,19084.24945,6631.0,0.0,0.0,0.0,4505.83112272,620.0,19836.96311348,86738.34200436165,0.0,19475.9427489,0.0
2040-01-04 18:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,27040.0,19328.817900000002,6631.0,0.0,0.0,0.0,9134.15415167,620.0,20025.230701511,84720.19107134605,0.0,19475.9427489,0.0
2040-01-04 19:00:00,3910.79535424,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,27040.0,18868.2235,6631.0,0.0,0.0,0.0,0.0,620.0,21379.706338638,80526.45359813247,0.0,19340.2026618,0.0
2040-01-04 20:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,27040.0,19212.28295,6631.0,0.0,0.0,0.0,0.0,620.0,20144.375225406,77522.78055716392,0.0,17541.8086853,0.0
2040-01-04 21:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,27040.0,19604.2938,6631.0,0.0,0.0,0.0,0.0,620.0,16794.576482915,76554.61355551454,0.0,15552.1877945,0.0
2040-01-04 22:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,27040.0,19639.441850000003,6631.0,0.0,0.0,0.0,0.0,620.0,15877.05859171,71748.48875987485,0.0,19475.9427489,0.0
2040-01-04 23:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,26998.7875929408,20011.47295,6631.0,0.0,0.0,0.0,0.0,620.0,11692.16664893,67894.4155100312,0.0,19475.9427489,0.0
2040-01-05 00:00:00,0.0,0.0,14655.8854311,0.0,0.0,0.0,4329.0,0.0,26938.404678723204,20021.5036,6631.0,0.0,0.0,0.0,0.0,620.0,11555.183147754,65275.0341086418,0.0,19475.9427489,0.0
2040-01-05 01:00:00,0.0,0.0,10814.5679829,0.0,0.0,0.0,4329.0,0.0,26916.884692464002,20020.8512,6631.0,0.0,0.0,0.0,0.0,620.0,13693.079555452001,63549.44068188646,0.0,19475.9427489,0.0
2040-01-05 02:00:00,0.0,0.0,8916.31732633,0.0,0.0,0.0,4329.0,0.0,26993.285793884803,20205.88815,6631.0,0.0,0.0,0.0,0.0,620.0,14540.234823751001,62759.78334507385,0.0,19475.9427489,0.0
2040-01-05 03:00:00,0.0,0.0,9159.15516098,0.0,0.0,0.0,4329.0,0.0,27040.0,20463.42305,6631.0,0.0,0.0,0.0,0.0,620.0,14377.439522566001,63144.07498465299,0.0,19475.9427489,0.0
2040-01-05 04:00:00,0.0,0.0,12170.4853113,0.0,0.0,0.0,4329.0,0.0,27040.0,20719.00075,6631.0,0.0,0.0,0.0,0.0,620.0,13586.113621412,65619.65693381277,0.0,19475.9427489,0.0
2040-01-05 05:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,27040.0,20701.467500000002,6631.0,0.0,0.0,0.0,0.0,620.0,14057.606516607,70991.06233476888,0.0,19475.9427489,0.0
2040-01-05 06:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,27040.0,20795.168449999997,6631.0,0.0,0.0,0.0,0.0,620.0,21522.054361814,78549.2111299753,0.0,19475.9427489,0.0
2040-01-05 07:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,2115.0,27040.0,21043.6513,6631.0,0.0,0.0,0.0,0.0,620.0,22165.963504131,81556.60312229459,0.0,19475.9427489,0.0
2040-01-05 08:00:00,0.0,0.0,17005.5297677,0.0,0.0,0.0,4329.0,18471.0,27040.0,19800.09535,6631.0,0.0,0.0,0.0,0.0,620.0,8303.671477589998,82724.35384643507,0.0,19475.9427489,0.0
2040-01-05 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,35955.0,27040.0,14865.504850000001,6631.0,0.0,0.0,0.0,0.0,620.0,13802.33777399,83766.89987509976,0.0,19475.9427489,0.0
2040-01-05 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,48786.00000000001,26679.69793528,10634.9355,6631.0,0.0,0.0,0.0,-6916.25108611,620.0,13411.917063862,84700.35666414197,0.0,19475.9427489,0.0
2040-01-05 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,52311.0,26580.017179040005,9705.9179,6631.0,0.0,0.0,0.0,-9774.33686579,620.0,13469.98683948,84396.64230382945,0.0,19475.9427489,0.0
2040-01-05 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,46671.0,26174.0104579616,10566.270400000001,6631.0,0.0,0.0,0.0,-4932.19706886,620.0,12944.506297997,83527.64733820048,0.0,19475.9427489,0.0
2040-01-05 13:00:00,0.0,0.0,7448.46917047,0.0,0.0,0.0,4329.0,32006.999999999996,25646.2496602624,13167.2261,6631.0,0.0,0.0,0.0,0.0,620.0,11477.398097174,81850.4002790051,0.0,19475.9427489,0.0
2040-01-05 14:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,12267.0,25282.216455724803,19581.86755,6631.0,0.0,0.0,0.0,0.0,620.0,14683.125998492998,81006.19832238124,0.0,19475.9427489,0.0
2040-01-05 15:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,282.0,25162.5630939904,28290.265850000003,6631.0,0.0,0.0,0.0,909.057656109,620.0,18535.178549854,82371.05346811231,0.0,19475.9427489,0.0
2040-01-05 16:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,25289.950769657604,34109.51075,6631.0,0.0,0.0,0.0,600.537076775,620.0,18453.779219352997,87645.7661339485,0.0,19475.9427489,0.0
2040-01-05 17:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,26043.8667254272,35715.1487,6631.0,0.0,0.0,0.0,0.0,620.0,16581.95419939,87532.95794297528,0.0,19475.9427489,0.0
2040-01-05 18:00:00,0.0,0.0,17087.9310671,0.0,0.0,0.0,4329.0,0.0,26370.943363107202,35381.7723,6631.0,0.0,0.0,0.0,0.0,620.0,14800.678012445,85745.38199370718,0.0,19475.9427489,0.0
