timeindex,DE-coal-st,DE-electricity-shortage,DE-gas-ccgt,DE-gas-ocgt,DE-lignite-st,DE-mixed-st,DE-oil-ocgt,DE-hydro-ror,DE-solar-pv,DE-wind-offshore,DE-wind-onshore,DE-biomass-st,DE-hydro-phs,DE-lithium-battery,DE-hydro-reservoir,import,DE-electricity-load,DE-decentral_heat-hp,DE-flex-decentral_heat-hp,DE-electricity-excess
2030-01-01 00:00:00,12518.035,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,0.0,11971.2,22078.952999999998,6631.0,0.0,0.0,0.0,-7810.793991160004,54423.62291428967,0.0,3256.74109453,0.0
2030-01-01 01:00:00,12518.035,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,0.0,11971.2,23750.883,5194.71511108,0.0,0.0,0.0,-10282.342711816,52099.880612792265,0.0,3344.57978646,0.0
2030-01-01 02:00:00,12518.035,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,0.0,11971.2,25867.764000000003,553.127542501,0.0,0.0,0.0,-9608.626658079,50057.62559464908,0.0,3535.84428977,0.0
2030-01-01 03:00:00,12518.035,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,0.0,11971.2,27684.0135,0.0,-1204.52294786,0.0,0.0,-10379.77274018,48852.76580020821,0.0,4028.15701175,0.0
2030-01-01 04:00:00,12518.035,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,0.0,11971.2,28953.521999999997,0.0,0.0,-4437.24034531,0.0,-8890.664395143,47020.15403075562,0.0,5386.66822879,0.0
2030-01-01 05:00:00,10399.3754942,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,0.0,11971.2,29678.3955,0.0,-6111.38769371,0.0,0.0,-8616.84708377,43641.1288594449,0.0,5971.57735723,0.0
2030-01-01 06:00:00,3810.77105602,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,0.0,11971.2,30346.3485,0.0,0.0,0.0,0.0,-8782.850147084999,43665.86205170615,0.0,5971.57735723,0.0
2030-01-01 07:00:00,3560.54521501,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,378.296,11971.2,30333.771000000004,0.0,0.0,0.0,0.0,-8169.302519900002,44394.90233788298,0.0,5971.57735723,0.0
2030-01-01 08:00:00,2754.40251289,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,3972.108,11971.2,30251.6955,0.0,0.0,-2393.22592329,0.0,-5735.108282419002,47141.46444994175,0.0,5971.57735723,0.0
2030-01-01 09:00:00,0.0,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,9268.252,11971.2,28402.1595,0.0,0.0,0.0,0.0,-5604.046927799402,50357.957214964255,0.0,5971.57735723,0.0
2030-01-01 10:00:00,0.0,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,13429.507999999998,11971.2,27059.3505,0.0,-2402.38714731,0.0,0.0,-2483.2602871380004,53894.80370832295,0.0,5971.57735723,0.0
2030-01-01 11:00:00,0.0,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,14564.396,11971.2,26757.256500000007,0.0,0.0,-2944.49946222,0.0,-1434.8162769400005,55233.92940361061,0.0,5971.57735723,0.0
2030-01-01 12:00:00,966.306156043,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,12200.046,11971.2,25452.589500000002,0.0,0.0,0.0,0.0,-2406.822952439001,54503.71134637371,0.0,5971.57735723,0.0
2030-01-01 13:00:00,8402.65958215,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,7660.494000000001,11971.2,24540.5745,0.0,0.0,0.0,0.0,-4982.850450690001,53912.470274223844,0.0,5971.57735723,0.0
2030-01-01 14:00:00,12518.035,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,2175.2019999999998,11971.2,23463.940499999997,5449.2963647,0.0,0.0,0.0,-8900.191482929999,53802.937565638305,0.0,5166.51481613,0.0
2030-01-01 15:00:00,12518.035,0.0,0.0,0.0,7962.97,2236.7853181,0.0,4329.0,0.0,11971.2,22140.5535,6631.0,0.0,0.0,0.0,-6710.388073754002,55673.2380090128,0.0,5405.91773533,0.0
2030-01-01 16:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,11971.2,20128.68,6631.0,0.0,0.0,0.0,-6745.113160282002,60533.89917387838,0.0,5550.88966584,0.0
2030-01-01 17:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,11971.2,18900.9405,6631.0,0.0,0.0,995.9,-5599.106083341002,61438.42734800407,0.0,5560.52906865,0.0
2030-01-01 18:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,11971.2,18390.293999999998,6631.0,0.0,0.0,633.396864393,-5761.208489656002,60470.29953663516,0.0,5493.4048381,0.0
2030-01-01 19:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,11954.296607419968,17592.2955,6631.0,0.0,0.0,0.0,-6614.709887108001,58342.067231107634,0.0,5319.8369892,0.0
2030-01-01 20:00:00,12518.035,0.0,0.0,0.0,7962.97,8102.32339784,0.0,4329.0,0.0,11567.677476497858,17233.105499999998,6631.0,0.0,0.0,0.0,-5936.220479574,57561.20501828819,0.0,4846.68587647,0.0
2030-01-01 21:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,11112.619238191106,16583.931,6631.0,0.0,0.0,0.0,-6170.323604783001,58258.44548584341,0.0,3997.80314756,0.0
2030-01-01 22:00:00,12518.035,0.0,0.0,0.0,7962.97,5216.19514137,0.0,4329.0,0.0,11120.86999250208,15607.332000000002,6631.0,0.0,0.0,0.0,-4707.3208755426,55319.90669099495,0.0,3358.17456734,0.0
2030-01-01 23:00:00,12518.035,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,0.0,11576.935250068225,14891.467500000002,6631.0,0.0,0.0,0.0,-3031.0611129120007,51761.860318555184,0.0,3116.4863186,0.0
2030-01-02 00:00:00,12518.035,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,0.0,11868.568097787265,14807.403,6631.0,0.0,0.0,0.0,-5798.877546018,49122.47537296183,0.0,3195.6231788,0.0
2030-01-02 01:00:00,12518.035,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,0.0,11827.921502623296,14363.154,6631.0,0.0,0.0,0.0,-6721.059655584,47686.7724507493,0.0,3224.24839629,0.0
2030-01-02 02:00:00,12518.035,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,0.0,11808.94907942304,14268.6765,6631.0,0.0,0.0,0.0,-7299.308741755999,46770.466566022995,0.0,3448.85527165,0.0
2030-01-02 03:00:00,12518.035,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,0.0,11724.458755076546,13744.107,6631.0,0.0,0.0,0.0,-6489.733340027,46412.42416376491,0.0,4007.41325128,0.0
2030-01-02 04:00:00,12518.035,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,0.0,11698.358120820096,13270.0815,6631.0,0.0,0.0,0.0,-5781.166998601,45219.34207992463,0.0,5408.93554229,0.0
2030-01-02 05:00:00,12518.035,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,0.0,11657.949229155267,13157.118,6631.0,0.0,0.0,0.0,-7354.73973275,42929.755139168956,0.0,5971.57735723,0.0
2030-01-02 06:00:00,12518.035,0.0,0.0,0.0,7962.97,261.962410333,0.0,4329.0,0.0,11420.249195681667,13005.369,6631.0,0.0,0.0,0.0,-5952.698812847001,44456.14643300607,0.0,5719.74036016,0.0
2030-01-02 07:00:00,12518.035,0.0,0.0,0.0,7962.97,5262.39889159,0.0,4329.0,378.296,11158.267403827585,12551.292,6631.0,0.0,0.0,0.0,-7777.668531320999,47373.48534877347,0.0,5640.10541531,0.0
2030-01-02 08:00:00,12518.035,0.0,0.0,0.0,7962.97,6508.76317061,0.0,4329.0,4917.848000000001,10923.53372022701,11280.087,6631.0,0.0,0.0,0.0,-7748.120025828999,51873.74856926084,0.0,5449.36829575,0.0
2030-01-02 09:00:00,12518.035,0.0,0.0,0.0,7962.97,5228.18192009,0.0,4329.0,11065.158,10828.669860500737,9382.464,6631.0,0.0,0.0,0.0,-7352.679639331999,55354.06205173668,0.0,5238.73708951,0.0
2030-01-02 10:00:00,12518.035,0.0,0.0,0.0,7962.97,1469.09268191,0.0,4329.0,16455.876,10869.006571575745,8583.9975,6631.0,0.0,0.0,0.0,-4691.828331121002,59020.463361701906,0.0,5106.68606065,0.0
2030-01-02 11:00:00,12518.035,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,18536.504,10876.575875861377,8457.462,6631.0,0.0,0.0,0.0,-5093.873507054001,59250.128718413514,0.0,4967.54465039,0.0
2030-01-02 12:00:00,12518.035,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,16550.45,10794.09501488045,8863.6275,6631.0,0.0,0.0,0.0,-5754.99993923,56881.63111663385,0.0,5012.54645902,0.0
2030-01-02 13:00:00,12518.035,0.0,0.0,0.0,7962.97,0.0,0.0,4329.0,10592.287999999999,10664.816953221505,9381.820500000002,6631.0,0.0,0.0,0.0,-1806.0612257740013,55298.70681191388,0.0,4975.16241553,0.0
2030-01-02 14:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,3310.09,10536.348951302018,10772.19,6631.0,0.0,0.0,0.0,-5325.90644131154,54953.61989131644,0.0,5069.12461867,0.0
2030-01-02 15:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,10372.161804048577,12693.388500000001,6631.0,0.0,0.0,995.9,-2312.837864700001,57213.762555570625,0.0,5264.87188378,0.0
2030-01-02 16:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,10344.520326712129,13498.056,6631.0,0.0,0.0,995.9,2803.235798575,62929.485510039405,0.0,5442.24861525,0.0
2030-01-02 17:00:00,12518.035,0.0,3152.73725741,0.0,7962.97,9289.017,0.0,4329.0,0.0,10225.304503502977,12933.7065,6631.0,0.0,0.0,995.9,1497.0167043809997,64078.99006465749,0.0,5455.69690063,0.0
2030-01-02 18:00:00,12518.035,0.0,617.809754117,0.0,7962.97,9289.017,0.0,4329.0,0.0,9889.993449031874,12225.798,6631.0,0.0,0.0,995.9,3549.1620764260006,62619.731721243756,0.0,5388.95355833,0.0
2030-01-02 19:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,9428.841137527104,11448.45,6631.0,0.0,0.0,995.9,2373.7067972923996,59741.25925045833,0.0,5235.66068436,0.0
2030-01-02 20:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,8953.686895101697,10935.6975,6631.0,0.0,0.0,995.9,2386.346312500099,59214.795586611726,0.0,4786.85712099,0.0
2030-01-02 21:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,8725.45731577709,10416.159,6631.0,0.0,0.0,995.9,3343.425441994,60301.878275046656,0.0,3909.08548273,0.0
2030-01-02 22:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,8881.855611007104,9852.5115,6631.0,0.0,0.0,995.9,817.2289677580002,57998.15808157026,0.0,3279.35999719,0.0
2030-01-02 23:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,8467.207095884736,9481.797,6631.0,0.0,0.0,995.9,-1949.157715143001,54499.00026213348,0.0,3226.7681186,0.0
2030-01-03 00:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,7497.145889455105,9031.9905,6631.0,0.0,0.0,995.9,-2843.2487983096,52097.52507067214,0.0,3314.28452047,0.0
2030-01-03 01:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,6274.458665294593,8621.2035,6631.0,0.0,0.0,995.9,-2452.747230645,50774.88817022531,0.0,3393.94876442,0.0
2030-01-03 02:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,5349.14500119744,8428.504500000001,6631.0,0.0,0.0,995.9,-1493.4713198000009,50383.86817828556,0.0,3626.23200311,0.0
2030-01-03 03:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,4916.115356595841,8304.952500000001,6631.0,0.0,0.0,995.9,834.7870233559997,51665.28309163031,0.0,4116.49378832,0.0
2030-01-03 04:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,5188.068100274689,8279.095500000001,6631.0,0.0,0.0,995.9,4778.33369756,54539.04447817549,0.0,5432.37481966,0.0
2030-01-03 05:00:00,12518.035,0.0,11558.8107688,0.0,7962.97,9289.017,0.0,4329.0,0.0,5093.457451779456,8136.1215,6631.0,0.0,0.0,995.9,177.25263807650026,60719.98700136777,0.0,5971.57735723,0.0
2030-01-03 06:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,0.0,4828.94155225536,7837.5960000000005,6631.0,0.0,0.0,995.9,724.8249227029992,68949.07339800354,0.0,2469.807518,0.0
2030-01-03 07:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,378.296,4377.1466101559035,7357.076999999999,6631.0,3189.33365465,5164.5,995.9,1199.107384736999,73721.40173336465,0.0,5971.57735723,0.0
2030-01-03 08:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,5390.718,3778.1441933905917,6390.891,6631.0,0.0,3920.2907222,995.9,4374.083938382,75933.2557841564,0.0,5948.39051087,0.0
2030-01-03 09:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,11916.324,2999.125117118592,4347.369000000001,6631.0,0.0,3468.12767571,995.9,2862.1058993199986,77922.51110459691,0.0,5698.0590286,0.0
2030-01-03 10:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,17023.32,2771.5435750030083,2726.802,6631.0,0.0,0.0,995.9,3818.6681625059973,78910.66102398683,0.0,5457.19115457,0.0
2030-01-03 11:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,19293.095999999998,3087.961859047296,2517.8985000000002,6631.0,0.0,0.0,995.9,1621.9224139032995,79214.5259574822,0.0,5333.87125652,0.0
2030-01-03 12:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,16645.024,3414.303591039936,2825.55,6631.0,0.0,0.0,995.9,2526.168938085999,78166.30971402922,0.0,5272.25525615,0.0
2030-01-03 13:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,10497.714,3193.61428464384,3583.71,6631.0,0.0,0.0,995.9,6943.396261873,76943.78335368745,0.0,5302.16963389,0.0
2030-01-03 14:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,3310.09,3297.0911115189124,4984.6095000000005,6631.0,9791.6,0.0,995.9,1898.191121800999,76241.831801892,0.0,5067.26837248,0.0
2030-01-03 15:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,0.0,3646.778741121408,6268.6845,6631.0,9791.6,586.195961487,995.9,965.6419256280005,77277.09256368429,0.0,2009.32700561,0.0
2030-01-03 16:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,0.0,3759.4741797014403,6619.392,6631.0,8142.22956169,5164.5,995.9,5384.095694887999,81394.58018965232,0.0,5702.62968769,0.0
2030-01-03 17:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,0.0,3548.615298804672,6591.078,6631.0,9791.6,5164.5,995.9,3669.6472979499995,81071.87091919602,0.0,5721.08811861,0.0
2030-01-03 18:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,0.0,3450.385834122817,6448.806,6631.0,5258.2009543,5164.5,995.9,6340.2149985159995,79049.63800907385,0.0,5639.98821893,0.0
2030-01-03 19:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,0.0,4190.713585692289,6459.8625,6631.0,4914.08189153,2316.7049179,995.9,5088.509727160999,75598.7688030995,0.0,5398.62226025,0.0
2030-01-03 20:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,0.0,5595.601930120896,6658.119,6631.0,0.0,0.0,995.9,7406.019331687,72768.58494577651,0.0,4918.67375708,0.0
2030-01-03 21:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,0.0,7852.87253096064,6892.236,6631.0,0.0,0.0,995.9,2999.76483894,71741.56858140463,0.0,4030.82322955,0.0
2030-01-03 22:00:00,12518.035,0.0,11353.2029669,0.0,7962.97,9289.017,0.0,4329.0,0.0,9752.789245078848,7307.703,6631.0,0.0,0.0,995.9,-128.66462802000115,66635.93103604666,0.0,3375.02154794,0.0
2030-01-03 23:00:00,12518.035,0.0,1281.0130997,0.0,7962.97,9289.017,0.0,4329.0,0.0,10214.530155348097,7570.5435,6631.0,0.0,0.0,995.9,6000.0163262239985,63353.48309166083,0.0,3438.54198961,0.0
2030-01-04 00:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,10425.523323899137,7611.669000000001,6631.0,0.0,0.0,995.9,4430.833572907999,60671.69838790534,0.0,3522.2495089,0.0
2030-01-04 01:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,10802.38874125037,7609.563,6631.0,0.0,-914.21578967,995.9,3354.9951382599993,58976.88583247971,0.0,3601.76725736,0.0
2030-01-04 02:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,11193.307147647936,7692.867,6631.0,0.0,-3458.9707461,995.9,4958.68370287,58277.28982280436,0.0,3834.51928161,0.0
2030-01-04 03:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,11583.219047153474,7565.688,6631.0,0.0,-1816.34098012,995.9,4153.43278638,58910.93065311638,0.0,4300.99020029,0.0
2030-01-04 04:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,11745.986702184193,7462.4355000000005,6631.0,0.0,0.0,995.9,5404.9535049900005,60679.94278532576,0.0,5659.35492185,0.0
2030-01-04 05:00:00,12518.035,0.0,9069.48644123,0.0,7962.97,9289.017,0.0,4329.0,0.0,11834.094433228225,7534.390500000001,6631.0,0.0,0.0,995.9,1563.820036959998,65756.13605418222,0.0,5971.57735723,0.0
2030-01-04 06:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,0.0,11849.16185027021,7736.04,6631.0,0.0,0.0,995.9,1239.3302623900008,72880.47319648217,0.0,5971.57735723,0.0
2030-01-04 07:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,378.296,11842.823498990017,8222.1165,6631.0,0.0,0.0,995.9,4045.3418815100003,76544.51896432729,0.0,5971.57735723,0.0
2030-01-04 08:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,5390.718,11971.2,7921.251,6631.0,0.0,0.0,995.9,1525.6178688239997,78864.7279526445,0.0,5971.57735723,0.0
2030-01-04 09:00:00,12518.035,0.0,11862.0246805,0.0,7962.97,9289.017,0.0,4329.0,13051.212000000001,11971.2,6048.549,6631.0,0.0,0.0,995.9,941.6769069239999,79647.94570758408,0.0,5952.63887989,0.0
2030-01-04 10:00:00,12518.035,0.0,3328.08716888,0.0,7962.97,9289.017,0.0,4329.0,19860.54,11971.2,4909.7295,6631.0,0.0,0.0,995.9,4298.318038518,80371.09713846062,0.0,5722.69956893,0.0
2030-01-04 11:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,22697.76,11971.2,4563.2925,6631.0,0.0,0.0,995.9,5132.363692348999,80512.42966566775,0.0,5578.10852668,0.0
2030-01-04 12:00:00,12518.035,0.0,322.211876974,0.0,7962.97,9289.017,0.0,4329.0,20711.706,11971.2,4964.427000000001,6631.0,0.0,0.0,995.9,5132.790046025,79332.30306348813,0.0,5495.95385951,0.0
2030-01-04 13:00:00,12518.035,0.0,2573.03622222,0.0,7962.97,9289.017,0.0,4329.0,13996.952000000001,11971.2,6121.9665,6631.0,0.0,0.0,995.9,6959.7556221039995,77800.02291435072,0.0,5548.80942997,0.0
2030-01-04 14:00:00,12518.035,0.0,14850.8377715,0.0,7962.97,9289.017,0.0,4329.0,5012.422,11971.2,8279.505,6631.0,0.0,0.0,995.9,1016.0082510289994,77221.73732386151,0.0,5634.15769868,0.0
2030-01-04 15:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,94.574,11971.2,10970.622,6631.0,0.0,28.523694426,995.9,2946.510731219999,78199.2873037109,0.0,5839.66156299,0.0
2030-01-04 16:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,0.0,11971.2,12650.0985,6631.0,0.0,4166.29770502,995.9,1676.4000723569989,82533.48480472987,0.0,5958.02991369,0.0
2030-01-04 17:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,0.0,11971.2,13690.1115,6631.0,0.0,1066.27698906,995.9,3582.2063610239984,82408.64107236356,0.0,5928.67221879,0.0
2030-01-04 18:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,0.0,11971.2,13865.553,6631.0,0.0,0.0,995.9,2487.6859590599997,80491.22978658669,0.0,5860.72761352,0.0
2030-01-04 19:00:00,12518.035,0.0,16301.5964411,0.0,7962.97,9289.017,0.0,4329.0,0.0,11971.2,13535.145,6631.0,0.0,0.0,995.9,-1373.7431418180004,76506.83029040539,0.0,5653.29000883,0.0
2030-01-04 20:00:00,12518.035,0.0,5698.47608808,0.0,7962.97,9289.017,0.0,4329.0,0.0,11971.2,13781.9565,6631.0,0.0,0.0,995.9,5603.142039509999,73653.0910118812,0.0,5127.6056157,0.0
2030-01-04 21:00:00,12518.035,0.0,3483.43454553,0.0,7962.97,9289.017,0.0,4329.0,0.0,11971.2,14063.166,6631.0,0.0,0.0,995.9,5724.713697531,72733.25181397473,0.0,4235.18442909,0.0
2030-01-04 22:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,11971.2,14088.379500000001,6631.0,0.0,0.0,995.9,3954.8790476699996,68167.03341412403,0.0,3573.34713356,0.0
2030-01-04 23:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,11952.954365111425,14355.2565,6631.0,0.0,0.0,995.9,259.056143849999,64505.34318839903,0.0,3787.84582055,0.0
2030-01-05 00:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,11926.221526994497,14362.452000000001,6631.0,0.0,0.0,995.9,-555.7067878300004,62016.71293849329,0.0,5442.17580066,0.0
2030-01-05 01:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,11916.694157929922,14361.984,6631.0,0.0,0.0,995.9,-1655.7671778100012,60377.255622890465,0.0,5971.57735723,0.0
2030-01-05 02:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,11950.518598215745,14494.7205,6631.0,0.0,0.0,0.0,-1576.6682833500017,59627.01545763256,0.0,5971.57735723,0.0
2030-01-05 03:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,11971.2,14679.463500000002,6631.0,0.0,0.0,688.222236877,-2105.205893389999,59992.12448625101,0.0,5971.57735723,0.0
2030-01-05 04:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,11971.2,14862.8025,6631.0,0.0,0.0,995.9,-244.2138495900017,62344.133293189836,0.0,5971.57735723,0.0
2030-01-05 05:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,11971.2,14850.225,6631.0,0.0,0.0,995.9,4871.64565366,67447.41529642767,0.0,5971.57735723,0.0
2030-01-05 06:00:00,12518.035,0.0,11460.8760883,0.0,7962.97,9289.017,0.0,4329.0,0.0,11971.2,14917.441499999999,6631.0,0.0,0.0,995.9,524.423218551,74628.28544961047,0.0,5971.57735723,0.0
2030-01-05 07:00:00,12518.035,0.0,13815.5361082,0.0,7962.97,9289.017,0.0,4329.0,1418.61,11971.2,15095.691,6631.0,0.0,0.0,995.9,-569.8237096299999,77485.55804131483,0.0,5971.57735723,0.0
2030-01-05 08:00:00,12518.035,0.0,1752.96462276,0.0,7962.97,9289.017,0.0,4329.0,12389.194000000001,11971.2,14203.6245,6631.0,0.0,0.0,995.9,2523.690614363,78595.01837989088,0.0,5971.57735723,0.0
2030-01-05 09:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,24116.37,11971.2,10663.7895,6631.0,0.0,0.0,995.9,-2920.1803013595,79585.52384140092,0.0,5971.57735723,0.0
2030-01-05 10:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,32722.604000000003,11811.686387678401,7628.985,6631.0,0.0,0.0,896.559095963,-7345.893676787001,80472.38544962574,0.0,5971.57735723,0.0
2030-01-05 11:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,35086.954,11767.555534531202,6962.553,6631.0,0.0,0.0,0.0,-8391.675637386,80183.83153991116,0.0,5971.57735723,0.0
2030-01-05 12:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,31303.994000000002,11587.807470205249,7579.728000000001,6631.0,0.0,0.0,0.0,-5871.760086161999,79358.21402680944,0.0,5971.57735723,0.0
2030-01-05 13:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,21468.298,11354.156210537474,9445.527,6631.0,0.0,0.0,995.9,-335.87591982900085,77764.68978254894,0.0,5893.33750816,0.0
2030-01-05 14:00:00,12518.035,0.0,3679.24153353,0.0,7962.97,9289.017,0.0,4329.0,8227.938,11192.990740930945,14047.0785,6631.0,0.0,0.0,995.9,4061.0342734129995,76962.6276906484,0.0,5971.57735723,0.0
2030-01-05 15:00:00,12518.035,0.0,7971.91819243,0.0,7962.97,9289.017,0.0,4329.0,189.148,11140.017578061314,20294.059500000003,6631.0,0.0,0.0,995.9,2909.865714515,78259.35362777392,0.0,5971.57735723,0.0
2030-01-05 16:00:00,12518.035,0.0,9922.85866528,0.0,7962.97,9289.017,0.0,4329.0,0.0,11196.414891040129,24468.5025,6631.0,0.0,0.0,995.9,1928.648789235,83270.76948832712,0.0,5971.57735723,0.0
2030-01-05 17:00:00,12518.035,0.0,8648.67039276,0.0,7962.97,9289.017,0.0,4329.0,0.0,11530.189990511617,25620.309,6631.0,0.0,0.0,995.9,1610.0782958198997,83163.59232186171,0.0,5971.57735723,0.0
2030-01-05 18:00:00,12518.035,0.0,6110.63936904,0.0,7962.97,9289.017,0.0,4329.0,0.0,11674.993978862016,25381.161,6631.0,0.0,0.0,995.9,2544.1074625838,81465.2464532559,0.0,5971.57735723,0.0
2030-01-05 19:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,11661.288990205441,25783.8165,6631.0,0.0,0.0,995.9,3199.0252199079996,76398.4753528799,0.0,5971.57735723,0.0
2030-01-05 20:00:00,12518.035,0.0,0.0,0.0,7962.97,9289.017,0.0,4329.0,0.0,11825.84061788141,26438.139,6631.0,0.0,0.0,995.9,-2329.6541234475,72186.76604210712,0.0,5473.48145234,0.0
